YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
2012,"Wroten, Tony",PG,76.75,203.2,24.3,0.052,81.00,101.0,8.00,9.0,30.0,35.5,10.75,NA,3.24,0,105.5%,72.0,131.0,136.5
2012,"Zeller, Tyler",PF-C,83.25,247.4,25.1,0.064,84.00,104.5,9.00,9.8,30.0,34.0,11.13,NA,3.40,16,100.9%,87.8,134.5,138.5
2011,"Benson, Keith",C-PF,82.00,217.0,22.7,0.061,87.75,109.5,9.50,11.0,31.5,36.0,11.88,NA,3.35,12,107.0%,104.5,141.0,145.5
2011,"Brooks, Marshon",SG,76.25,194.6,23.5,0.052,85.00,101.0,9.00,10.5,34.0,38.5,10.74,NA,3.09,5,111.5%,94.5,135.0,139.5
2011,"Burks, Alec",SG,77.00,192.6,22.8,0.051,82.00,103.5,9.00,8.3,29.0,36.0,10.96,NA,3.17,5,106.5%,74.3,132.5,139.5
2011,"Butler, Jimmy",SF,78.00,222.2,25.7,0.054,79.50,101.5,9.00,9.0,32.0,39.0,11.12,NA,3.15,14,101.9%,81.0,133.5,140.5
2011,"Cole, Norris",PG,72.25,174.4,23.5,0.047,74.25,95.5,8.50,9.5,29.5,38.5,10.07,NA,3.22,11,102.8%,80.8,125.0,134.0
2011,"Diebler, Jon",SG,77.25,196.6,23.2,0.085,78.00,99.0,8.25,8.3,28.0,35.0,10.94,NA,3.37,2,101.0%,68.1,127.0,134.0
2011,"Dunigan, Michael",PF-C,80.50,237.6,25.8,0.080,87.25,107.5,9.00,10.8,29.5,34.5,11.85,NA,3.27,10,108.4%,96.8,137.0,142.0
2011,"Dunn, LaceDarius",SG,75.00,187.8,23.5,0.055,78.25,101.0,9.00,10.3,26.5,31.0,11.45,NA,3.27,3,104.3%,92.3,127.5,132.0
2011,"Faried, Kenneth",PF,78.00,224.6,26.0,0.063,84.00,108.0,8.50,10.3,30.5,35.0,11.35,NA,3.26,16,107.7%,87.1,138.5,143.0
2011,"Fredette, James",PG,72.75,196.0,26.0,0.077,76.50,96.5,8.00,8.5,28.0,33.0,10.42,NA,3.21,14,105.2%,68.0,124.5,129.5
2011,"Goudelock, Andrew",PG,73.25,197.6,25.9,0.099,76.25,96.5,8.25,9.3,32.5,37.0,10.33,NA,3.10,4,104.1%,76.3,129.0,133.5
2011,"Hamilton, Jordan",SF,78.75,228.4,25.9,0.098,81.50,104.0,9.00,9.3,25.0,32.0,11.47,NA,3.30,7,103.5%,83.3,129.0,136.0
2011,"Harper, Justin",PF-SF,80.00,228.0,25.0,0.040,83.75,106.0,9.00,9.3,28.5,33.0,11.92,NA,3.30,19,104.7%,83.3,134.5,139.0
2011,"Harris, Tobias",SF-PF,78.50,222.8,25.4,0.084,83.00,103.5,8.75,9.0,31.5,37.5,10.96,NA,3.17,12,105.7%,78.8,135.0,141.0
2011,"Honeycutt, Tyler",SF,78.75,186.8,21.2,0.053,81.00,105.0,8.50,9.5,30.0,37.0,11.68,NA,3.07,NA,102.9%,80.8,135.0,142.0
2011,"Hopson, Scotty",SG,77.75,204.6,23.8,0.048,82.50,103.5,8.50,10.0,32.5,36.0,10.47,NA,3.18,10,106.1%,85.0,136.0,139.5
2011,"Irving, Kyrie",PG,73.75,191.0,24.7,0.102,76.00,99.0,8.25,9.3,NA,NA,NA,NA,NA,NA,103.1%,76.3,NA,NA
2011,"Jackson, Rick",PF,80.25,241.8,26.4,0.083,86.00,106.5,8.75,9.5,28.5,33.0,11.51,NA,3.26,9,107.2%,83.1,135.0,139.5
2011,"Jenkins, Charles",PG-SG,73.50,216.4,28.2,0.043,79.50,96.5,8.50,9.0,29.5,34.0,11.68,NA,3.18,16,108.2%,76.5,126.0,130.5
2011,"Johnson, JaJuan",PF,81.00,219.8,23.6,0.075,86.00,107.5,9.00,10.0,33.5,38.0,11.21,NA,3.14,15,106.2%,90.0,141.0,145.5
2011,"Joseph, Cory",PG,74.00,186.2,23.9,0.097,77.50,99.0,8.50,10.5,27.5,35.0,10.75,NA,3.27,5,104.7%,89.3,126.5,134.0
2011,"Kanter, Enes",PF-C,81.75,259.2,27.3,0.059,85.50,109.5,9.50,10.8,26.0,32.5,11.30,NA,3.26,14,104.6%,102.1,135.5,142.0
2011,"Knight, Brandon",PG,73.50,176.8,23.0,0.042,78.75,98.5,8.25,9.5,29.0,37.5,10.74,NA,3.07,10,107.1%,78.4,127.5,136.0
2011,"Lee, Malcolm",SG,76.00,198.2,24.1,0.059,81.75,101.5,8.50,9.5,30.0,35.5,11.20,NA,3.09,17,107.6%,80.8,131.5,137.0
2011,"Leonard, Kawhi",SF,78.00,227.4,26.3,0.054,87.00,106.0,9.75,11.3,25.5,32.0,11.45,NA,3.15,3,111.5%,109.7,131.5,138.0
2011,"Leslie, Travis",SG,75.00,205.0,25.6,0.081,82.50,103.0,8.75,9.3,33.0,40.5,11.00,NA,3.13,10,110.0%,80.9,136.0,143.5
2011,"Leuer, Jon",PF,82.00,223.2,23.3,0.054,84.00,105.5,8.75,9.8,29.5,36.5,10.82,NA,3.36,14,102.4%,85.3,135.0,142.0
2011,"Liggins, DeAndre",SF-SG,77.00,202.2,24.0,0.050,83.00,103.5,8.75,10.0,27.0,31.0,NA,NA,3.33,6,107.8%,87.5,130.5,134.5
2011,"Lighty, David",SG,76.75,216.2,25.8,0.065,80.00,101.0,9.00,10.0,28.5,33.0,10.81,NA,3.25,15,104.2%,90.0,129.5,134.0
2011,"Mack, Shelvin",PG,73.00,209.0,27.6,0.071,79.50,96.5,8.25,9.3,32.0,39.0,11.23,NA,3.18,17,108.9%,76.3,128.5,135.5
2011,"McCamey, Demetri",PG,73.75,204.0,26.4,0.061,78.25,99.5,8.50,9.0,27.0,33.0,11.55,NA,3.19,NA,106.1%,76.5,126.5,132.5
2011,"Moore, E'Twaun",SG,74.50,191.4,24.2,0.076,81.50,99.5,9.00,10.0,32.0,34.5,11.12,NA,3.31,NA,109.4%,90.0,131.5,134.0
2011,"Morris, Darius",PG-SG,75.25,190.0,23.6,0.053,79.50,102.0,8.75,10.0,24.5,32.0,11.00,NA,3.20,12,105.6%,87.5,126.5,134.0
2011,"Morris, Marcus",PF-SF,79.00,229.6,25.9,0.080,82.00,105.5,8.25,8.5,29.0,33.0,NA,NA,3.15,11,103.8%,70.1,134.5,138.5
2011,"Morris, Markieff",PF,79.75,240.8,26.6,0.102,82.75,106.5,8.50,8.3,27.0,31.5,NA,NA,3.40,11,103.8%,70.1,133.5,138.0
2011,"Parsons, Chandler",SF,80.75,221.2,23.8,0.070,81.50,104.5,8.25,10.0,25.5,31.5,11.05,NA,3.29,4,100.9%,82.5,130.0,136.0
2011,"Richmond, Jereme",SF,78.00,207.2,23.9,0.055,82.25,106.5,8.75,9.5,27.0,33.5,11.74,NA,3.02,0,105.4%,83.1,133.5,140.0
2011,"Selby, Josh",SG-PG,73.75,194.6,25.2,0.079,77.25,98.0,8.50,9.0,29.5,42.0,11.13,NA,3.20,5,104.7%,76.5,127.5,140.0
2011,"Shumpert, Iman",PG-SG,76.25,221.8,26.8,0.065,81.50,99.5,9.00,9.0,36.5,42.0,11.10,NA,3.18,18,106.9%,81.0,136.0,141.5
2011,"Singler, Kyle",SF,79.50,228.0,25.4,0.100,82.10,106.0,8.25,8.8,23.0,30.0,11.22,NA,3.21,10,103.3%,72.2,129.0,136.0
2011,"Singleton, Chris",SF,79.75,230.2,25.4,0.074,85.00,103.5,9.25,10.0,30.5,37.5,11.33,NA,3.09,15,106.6%,92.5,134.0,141.0
2011,"Skeen, Jamie",PF,78.50,241.6,27.6,0.098,85.25,106.5,8.50,8.5,26.0,30.5,12.43,NA,3.46,10,108.6%,72.3,132.5,137.0
2011,"Smith, Gregory",PF-C,80.00,252.8,27.8,0.074,86.50,106.5,9.75,12.0,29.5,36.0,12.43,NA,3.36,17,108.1%,117.0,136.0,142.5
2011,"Smith, Nolan",PG,73.50,187.6,24.4,0.056,77.50,99.0,8.50,9.3,28.5,34.0,11.05,NA,3.17,9,105.4%,78.6,127.5,133.0
2011,"Thomas, Isaiah",PG,68.75,186.0,27.7,0.067,73.75,91.5,8.25,9.0,31.5,40.0,10.49,NA,3.14,13,107.3%,74.3,123.0,131.5
2011,"Thomas, Malcolm",PF,79.50,223.0,24.8,0.059,84.50,107.5,9.50,10.5,32.0,36.5,11.31,NA,3.29,3,106.3%,99.8,139.5,144.0
2011,"Thompkins, Trey",PF,80.50,239.0,25.9,0.155,85.00,107.5,9.25,9.8,27.5,30.5,11.72,NA,3.41,15,105.6%,90.2,135.0,138.0
2011,"Thompson, Klay",SG,77.75,205.6,23.9,0.080,81.00,103.5,8.75,9.3,26.5,31.5,10.99,NA,3.24,5,104.2%,80.9,130.0,135.0
2011,"Thompson, Tristan",PF,79.50,227.4,25.3,0.062,85.25,108.5,8.75,9.3,30.0,35.0,10.92,NA,3.26,9,107.2%,80.9,138.5,143.5
2011,"Tyler, Jeremy",PF-C,81.00,262.4,28.1,0.134,89.00,110.5,9.25,9.0,28.0,33.5,11.26,NA,3.29,10,109.9%,83.3,138.5,144.0
2011,"Vucevic, Nikola",PF-C,82.25,259.8,27.0,0.061,88.50,112.5,9.25,10.3,23.5,25.0,12.02,NA,3.27,8,107.6%,94.8,136.0,137.5
2011,"Walker, Kemba",PG,71.50,184.0,25.3,0.059,75.50,91.5,8.00,9.0,32.0,39.5,10.87,NA,3.16,7,105.6%,72.0,123.5,131.0
2011,"Williams, Derrick",PF-SF,79.25,248.4,27.8,0.108,85.50,108.0,9.00,9.8,29.0,34.5,11.03,NA,3.23,19,107.9%,87.8,137.0,142.5
2011,"Williams, Jordan",PF,79.75,247.2,27.3,0.121,84.25,106.5,9.25,10.0,25.0,30.5,12.74,NA,3.45,10,105.6%,92.5,131.5,137.0
2010,"Alabi, Solomon",C,83.50,237.4,23.9,0.050,89.00,113.0,9.25,9.3,22.5,26.0,13.20,NA,3.68,10,106.6%,85.6,135.5,139.0
2010,"Aldrich, Cole",C,81.00,236.0,25.3,0.085,88.75,111.5,9.00,9.3,23.0,28.0,11.48,NA,3.35,10,109.6%,83.3,134.5,139.5
2010,"Aminu, Al-Farouq",SF,79.25,216.0,24.2,0.082,87.25,108.5,9.50,9.5,27.0,33.5,11.29,NA,3.30,13,110.1%,90.3,135.5,142.0
2010,"Anderson, James",SF,76.75,207.6,24.8,0.079,80.50,104.0,8.50,7.3,30.0,35.5,11.86,NA,3.19,14,104.9%,61.6,134.0,139.5
2010,"Babbitt, Luke",SF-PF,79.50,217.8,24.2,0.056,83.25,104.5,8.50,10.0,29.5,37.5,10.98,NA,3.40,15,104.7%,85.0,134.0,142.0
2010,"Bledsoe, Eric",PG,72.25,191.6,25.8,0.056,79.50,98.0,8.50,9.8,NA,NA,NA,NA,NA,9,110.0%,82.9,NA,NA
2010,"Booker, Trevor",PF,78.25,235.8,27.1,0.073,81.75,106.0,9.00,9.5,31.0,36.0,11.15,NA,3.10,22,104.5%,85.5,137.0,142.0
2010,"Brackins, Craig",PF-SF,80.50,229.0,24.8,0.079,84.00,109.0,9.50,11.3,26.0,35.0,11.65,NA,3.39,6,104.3%,106.9,135.0,144.0
2010,"Bradley, Avery",SG-PG,74.00,180.4,23.2,0.040,79.25,98.5,8.25,9.5,31.5,37.5,11.47,NA,3.14,2,107.1%,78.4,130.0,136.0
2010,"Caracter, Derrick",PF,80.25,280.0,30.6,0.128,84.25,107.5,9.00,10.3,25.0,30.5,12.78,NA,3.61,22,105.0%,92.3,132.5,138.0
2010,"Collins, Sherron",PG,70.25,217.2,30.9,0.092,74.50,94.0,8.50,9.5,27.5,33.0,12.31,NA,3.24,NA,106.0%,80.8,121.5,127.0
2010,"Cousins, DeMarcus",C,81.50,291.8,30.9,0.164,89.75,113.0,9.25,10.0,23.5,27.5,11.40,NA,3.55,NA,110.1%,92.5,136.5,140.5
2010,"Crawford, Jordan",SG,75.00,198.4,24.8,0.049,79.00,101.0,8.00,9.0,31.5,34.5,11.03,NA,3.37,7,105.3%,72.0,132.5,135.5
2010,"Davis, Ed",PF,81.00,226.6,24.3,0.100,84.00,108.0,9.25,10.0,31.0,36.0,11.70,NA,3.21,NA,103.7%,92.5,139.0,144.0
2010,"Ebanks, Devin",SF,79.00,207.8,23.4,0.079,84.25,107.5,8.25,9.0,23.5,32.0,11.69,NA,3.44,6,106.6%,74.3,131.0,139.5
2010,"Favors, Derrick",PF,80.75,245.2,26.4,0.065,88.00,110.0,8.75,9.3,31.5,35.5,11.74,NA,3.25,14,109.0%,80.9,141.5,145.5
2010,"Gallon, Keith",PF-C,80.50,301.8,32.7,0.151,88.50,109.5,9.25,10.5,23.5,28.5,13.44,NA,3.70,14,109.9%,97.1,133.0,138.0
2010,"Garcia, Charles",SF,80.25,231.6,25.3,0.070,85.75,107.5,8.75,9.0,24.5,30.5,11.65,NA,3.23,2,106.9%,78.8,132.0,138.0
2010,"George, Paul",SF,79.75,214.4,23.7,0.050,83.25,107.0,8.50,9.0,NA,NA,NA,NA,NA,4,104.4%,76.5,NA,NA
2010,"Harangody, Luke",PF,78.00,240.2,27.8,0.111,81.50,106.0,8.75,9.8,24.0,28.5,11.83,NA,3.41,23,104.5%,85.3,130.0,134.5
2010,"Harris, Manny",SG,76.00,185.1,22.5,0.038,79.25,102.0,8.50,9.0,NA,NA,NA,NA,NA,11,104.3%,76.5,NA,NA
2010,"Hayward, Gordon",SF,78.75,211.0,23.9,0.069,79.75,103.0,8.50,9.3,30.5,34.5,11.73,NA,3.22,10,101.3%,78.6,133.5,137.5
2010,"Hayward, Lazar",SG-SF,76.50,225.8,27.1,0.075,84.75,102.0,9.25,9.5,31.0,36.0,10.87,NA,3.31,15,110.8%,87.9,133.0,138.0
2010,"Henry, Xavier",SG,77.25,210.2,24.8,0.047,83.25,105.0,8.75,10.0,28.5,36.5,11.10,NA,3.18,8,107.8%,87.5,133.5,141.5
2010,"Hobson, Darington",SG-SF,77.25,203.6,24.0,0.062,81.25,104.5,8.25,9.0,29.0,34.0,11.68,NA,3.25,NA,105.2%,74.3,133.5,138.5
2010,"James, Damion",SF,78.25,226.6,26.0,0.096,84.75,107.0,9.25,8.5,29.0,33.0,10.89,NA,3.20,13,108.3%,78.6,136.0,140.0
2010,"Johnson, Armon",PG-SG,74.00,195.2,25.1,0.056,80.00,99.5,8.25,9.3,31.5,38.5,11.25,NA,3.19,18,108.1%,76.3,131.0,138.0
2010,"Johnson, Wesley",SF,78.25,206.4,23.7,0.046,85.00,106.0,9.00,9.5,32.0,37.0,11.43,NA,3.14,16,108.6%,85.5,138.0,143.0
2010,"Jones, Dominique",SG,75.25,216.0,26.8,0.059,81.25,101.0,9.00,10.3,26.0,32.5,10.88,NA,3.31,19,108.0%,92.3,127.0,133.5
2010,"Jordan, Jerome",C,83.50,244.2,24.6,0.069,89.25,113.0,9.00,10.3,NA,NA,NA,NA,NA,NA,106.9%,92.3,NA,NA
2010,"Landesberg, Sylven",SG,76.75,210.0,25.1,0.116,81.00,100.5,8.75,10.8,28.0,32.0,11.59,NA,3.36,8,105.5%,94.1,128.5,132.5
2010,"Lawal, Gani",PF,79.50,233.4,26.0,0.063,84.00,107.5,8.50,10.0,27.0,31.5,11.61,NA,3.24,20,105.7%,85.0,134.5,139.0
2010,"Monroe, Greg",PF-C,81.75,246.6,25.9,0.112,86.25,108.5,8.75,9.5,25.0,29.0,12.10,NA,3.35,15,105.5%,83.1,133.5,137.5
2010,"Orton, Daniel",C,80.75,269.2,29.0,0.138,88.25,110.5,8.50,9.8,24.0,30.5,12.32,NA,3.39,13,109.3%,82.9,134.5,141.0
2010,"Parakhouski, Artsiom",C,82.25,268.2,27.9,0.060,85.00,109.5,9.00,10.5,25.5,26.5,12.07,NA,3.33,16,103.3%,94.5,135.0,136.0
2010,"Patterson, Patrick",PF,80.00,239.6,26.3,0.053,85.25,107.0,9.25,10.3,28.5,33.5,11.14,NA,3.25,17,106.6%,94.8,135.5,140.5
2010,"Pittman, Dexter",PF-C,81.50,302.6,32.0,0.208,90.00,111.0,10.25,10.5,NA,NA,NA,NA,NA,NA,110.4%,107.6,NA,NA
2010,"Rautins, Andy",SG,76.25,191.6,23.2,0.062,79.00,100.0,8.00,9.8,23.5,30.5,11.27,NA,3.49,8,103.6%,78.0,123.5,130.5
2010,"Richards, Ryan",PF,82.50,230.2,23.8,0.080,85.50,110.0,9.00,9.8,25.0,28.5,11.33,NA,3.37,4,103.6%,87.8,135.0,138.5
2010,"Robinson, Stanley",SF,78.50,213.2,24.3,0.083,84.00,107.5,9.00,9.0,NA,37.5,11.65,NA,3.23,6,107.0%,81.0,NA,145.0
2010,"Sanders, Larry",PF-C,81.25,222.4,23.7,0.046,89.75,112.0,9.75,11.0,25.5,28.0,12.49,NA,3.27,7,110.5%,107.3,137.5,140.0
2010,"Scheyer, Jon",PG-SG,76.75,180.0,21.5,0.054,75.25,99.0,7.75,9.5,NA,NA,NA,NA,NA,NA,98.0%,73.6,NA,NA
2010,"Stephenson, Lance",SG,76.50,227.0,27.3,0.093,82.50,103.0,9.00,10.3,27.0,33.0,11.39,NA,3.38,10,107.8%,92.3,130.0,136.0
2010,"Torrance, Mikhail",PG,76.00,208.8,25.4,0.070,79.50,103.0,8.75,9.5,23.0,32.0,11.43,NA,3.17,8,104.6%,83.1,126.0,135.0
2010,"Turner, Evan",SG,77.75,213.8,24.9,0.086,80.00,103.5,8.75,9.5,27.5,34.5,11.06,NA,3.27,9,102.9%,83.1,131.0,138.0
2010,"Udoh, Ekpe",PF,80.75,237.4,25.6,0.080,88.50,106.5,9.50,8.8,31.0,33.5,11.15,NA,3.29,10,109.6%,83.1,137.5,140.0
2010,"Varnado, Jarvis",PF-C,80.25,210.2,22.9,0.095,87.50,109.5,9.25,9.5,29.5,32.5,11.61,NA,3.37,3,109.0%,87.9,139.0,142.0
2010,"Vasquez, Greivis",PG-SG,77.00,210.8,25.0,0.086,79.00,101.0,7.75,9.3,NA,NA,NA,NA,NA,NA,102.6%,71.7,NA,NA
2010,"Wall, John",PG,74.75,195.6,24.6,0.056,81.25,101.5,8.25,9.5,30.0,39.0,10.84,NA,3.14,NA,108.7%,78.4,131.5,140.5
2010,"Warren, Willie",SG-PG,74.50,208.4,26.4,0.076,78.00,99.5,8.50,9.5,23.0,31.5,11.21,NA,3.50,10,104.7%,80.8,122.5,131.0
2010,"White, Terrico",SG-PG,75.75,202.6,24.8,0.037,81.00,101.0,9.00,10.5,31.0,40.0,11.38,NA,3.15,10,106.9%,94.5,132.0,141.0
2010,"Whiteside, Hassan",C-PF,82.50,226.6,23.4,0.055,91.00,113.0,8.25,10.3,27.0,31.5,11.83,NA,3.54,12,110.3%,84.6,140.0,144.5
2009,"Adrien, Jeff",PF,77.25,236.2,27.8,0.079,86.00,107.5,NA,NA,27.5,31.5,11.34,NA,3.32,16,111.3%,NA,135.0,139.0
2009,"Ayres, Jeff",PF,80.75,239.6,25.8,0.055,85.00,107.0,NA,NA,31.0,35.0,11.98,NA,3.14,15,105.3%,NA,138.0,142.0
2009,"Beaubois, Rodrigue",PG,73.25,182.4,23.9,0.079,81.75,100.0,NA,NA,29.5,39.0,10.49,NA,3.15,3,111.6%,NA,129.5,139.0
2009,"Blair, DeJuan",PF,77.25,276.6,32.6,0.120,86.00,106.5,NA,NA,26.0,33.0,11.50,NA,3.45,18,111.3%,NA,132.5,139.5
2009,"Brown, Derrick",SF-PF,79.50,224.6,25.0,0.086,86.50,107.5,NA,NA,30.5,35.5,11.26,NA,3.13,20,108.8%,NA,138.0,143.0
2009,"Budinger, Chase",SF-SG,78.25,206.4,23.7,0.100,79.00,101.0,NA,NA,29.5,38.5,11.08,NA,3.24,10,101.0%,NA,130.5,139.5
2009,"Carroll, DeMarre",PF-SF,78.25,207.2,23.8,0.063,82.00,105.0,NA,NA,NA,NA,NA,NA,NA,NA,104.8%,NA,NA,NA
2009,"Casspi, Omri",SF,79.75,211.2,23.3,0.086,81.25,106.5,NA,NA,25.5,32.5,11.15,NA,3.28,2,101.9%,NA,132.0,139.0
2009,"Christmas, Dionte",SG,76.25,210.8,25.5,0.071,81.00,102.5,NA,NA,27.0,33.5,10.83,NA,3.21,3,106.2%,NA,129.5,136.0
2009,"Clark, Earl",SF-PF,80.50,228.4,24.8,0.052,86.50,109.5,NA,NA,28.5,33.0,11.17,NA,3.35,5,107.5%,NA,138.0,142.5
2009,"Collison, Darren",PG,72.25,166.2,22.4,0.057,75.00,96.5,NA,NA,30.5,33.5,10.45,NA,3.10,9,103.8%,NA,127.0,130.0
2009,"Cunningham, Dante",PF,79.00,227.4,25.6,0.048,83.00,106.5,NA,NA,28.0,35.0,11.18,NA,3.26,18,105.1%,NA,134.5,141.5
2009,"Curry, Stephen",PG-SG,74.00,181.0,23.2,0.057,75.50,97.0,NA,NA,29.5,35.5,11.07,NA,3.28,10,102.0%,NA,126.5,132.5
2009,"Daye, Austin",SF-PF,81.75,191.8,20.2,0.055,86.75,110.0,NA,NA,25.0,28.0,12.11,NA,3.55,0,106.1%,NA,135.0,138.0
2009,"DeRozan, DeMar",SG-SF,77.50,211.2,24.7,0.049,81.00,102.5,NA,NA,29.0,38.5,11.88,NA,3.31,5,104.5%,NA,131.5,141.0
2009,"Douglas, Toney",PG,73.00,183.4,24.2,0.052,78.00,97.5,NA,NA,28.0,32.5,10.63,NA,3.03,15,106.8%,NA,125.5,130.0
2009,"Ellington, Wayne",SG,76.25,202.4,24.5,0.055,78.50,100.0,NA,NA,31.5,38.0,11.14,NA,3.20,13,103.0%,NA,131.5,138.0
2009,"Evans, Tyreke",PG-SG,76.00,220.6,26.8,0.071,83.25,104.0,NA,NA,28.5,34.0,11.81,NA,3.17,7,109.5%,NA,132.5,138.0
2009,"Flynn, Jonny",PG,71.25,195.6,27.1,0.063,76.00,95.5,NA,NA,33.0,40.0,10.86,NA,3.23,10,106.7%,NA,128.5,135.5
2009,"Gibson, Taj",PF,80.50,214.4,23.3,0.066,88.00,109.0,NA,NA,25.5,30.0,11.56,NA,3.41,12,109.3%,NA,134.5,139.0
2009,"Green, Danny",SG-SF,77.25,208.0,24.5,0.056,82.00,103.0,NA,NA,29.0,33.0,11.30,NA,3.30,15,106.1%,NA,132.0,136.0
2009,"Griffin, Blake",PF,80.50,248.4,26.9,0.082,83.25,105.0,NA,NA,32.0,35.5,10.95,NA,3.28,22,103.4%,NA,137.0,140.5
2009,"Hansbrough, Tyler",PF,80.25,234.2,25.6,0.085,83.50,106.0,NA,NA,27.5,34.0,11.12,NA,3.27,18,104.0%,NA,133.5,140.0
2009,"Harden, James",SG,76.00,222.0,27.0,0.101,82.75,103.5,NA,NA,31.5,37.0,11.10,NA,3.13,17,108.9%,NA,135.0,140.5
2009,"Henderson, Gerald",SG-SF,76.00,214.6,26.1,0.044,82.25,102.5,NA,NA,31.5,35.0,11.17,NA,3.14,8,108.2%,NA,134.0,137.5
2009,"Heytvelt, Josh",PF-C,82.00,246.2,25.7,0.108,85.25,108.0,NA,NA,28.5,34.0,11.67,NA,3.38,15,104.0%,NA,136.5,142.0
2009,"Hill, Jordan",PF-C,81.25,232.4,24.7,0.060,85.50,108.0,NA,NA,31.0,35.0,12.23,NA,3.30,11,105.2%,NA,139.0,143.0
2009,"Holiday, Jrue",PG-SG,75.25,199.0,24.7,0.063,79.00,100.5,NA,NA,28.5,34.0,10.64,NA,3.21,6,105.0%,NA,129.0,134.5
2009,"Ingles, Joe",SF,79.75,209.2,23.1,0.101,82.25,105.0,NA,NA,26.0,31.0,10.66,NA,3.30,3,103.1%,NA,131.0,136.0
2009,"Johnson, James",SF-PF,79.00,257.2,29.0,0.120,84.75,105.5,NA,NA,30.5,35.0,11.21,NA,3.23,18,107.3%,NA,136.0,140.5
2009,"Lawson, Ty",PG,71.25,196.6,27.2,0.066,72.75,94.5,NA,NA,29.0,36.5,10.98,NA,3.12,14,102.1%,NA,123.5,131.0
2009,"Maynor, Eric",PG,74.25,163.6,20.9,0.054,74.50,97.0,NA,NA,28.5,31.5,10.78,NA,3.19,8,100.3%,NA,125.5,128.5
2009,"McClinton, Jack",SG-PG,71.75,185.2,25.3,0.062,74.50,96.0,NA,NA,30.0,36.5,10.44,NA,3.21,13,103.8%,NA,126.0,132.5
2009,"McNeal, Jerel",SG,73.50,190.4,24.8,0.054,79.25,99.5,NA,NA,31.5,36.5,10.61,NA,3.25,10,107.8%,NA,131.0,136.0
2009,"Meeks, Jodie",SG,75.00,211.4,26.4,0.080,76.50,98.0,NA,NA,28.5,37.0,10.96,NA,3.10,14,102.0%,NA,126.5,135.0
2009,"Mills, Patty",PG,71.25,175.4,24.3,0.069,74.00,95.0,NA,NA,27.5,33.0,10.87,NA,3.10,8,103.9%,NA,122.5,128.0
2009,"Mullens, Byron",C,83.75,258.2,25.9,0.085,85.50,111.0,NA,NA,28.5,32.5,11.10,NA,3.45,10,102.1%,NA,139.5,143.5
2009,"Price, A.J.",PG,72.50,192.8,25.8,0.124,75.75,97.0,NA,NA,26.0,31.0,10.99,NA,3.22,11,104.5%,NA,123.0,128.0
2009,"Summers, DaJuan",SF,79.25,243.0,27.2,0.066,84.75,106.5,NA,NA,29.5,34.5,10.94,NA,3.17,15,106.9%,NA,136.0,141.0
2009,"Taylor, Jermaine",SG,75.50,207.4,25.6,0.058,80.75,101.0,NA,NA,34.0,37.5,11.54,NA,3.32,16,107.0%,NA,135.0,138.5
2009,"Teague, Jeff",PG,72.25,175.2,23.6,0.045,79.50,98.5,NA,NA,30.5,36.5,11.05,NA,3.18,13,110.0%,NA,129.0,135.0
2009,"Thabeet, Hasheem",C,85.25,267.2,25.8,0.067,90.25,113.0,NA,NA,NA,NA,NA,NA,NA,NA,105.9%,NA,NA,NA
2009,"Williams, Terrence",SG-SF,77.00,213.2,25.3,0.051,81.00,103.5,NA,NA,30.5,37.0,11.15,NA,3.18,9,105.2%,NA,134.0,140.5
2009,"Young, Sam",SF-SG,77.25,222.8,26.2,0.049,82.75,105.5,NA,NA,27.5,33.0,11.47,NA,3.45,NA,107.1%,NA,133.0,138.5
2008,"Alexander, Joe",SF-PF,79.25,220.0,24.6,0.058,83.50,106.0,NA,NA,32.5,38.5,11.33,NA,2.99,24,105.4%,NA,138.5,144.5
2008,"Arthur, Darrell",PF,79.50,216.0,24.0,0.073,82.75,107.0,NA,NA,28.5,30.0,12.18,NA,3.14,12,104.1%,NA,135.5,137.0
2008,"Augustin, D.J.",PG,70.00,171.5,24.6,0.081,75.50,94.5,NA,NA,28.5,35.0,11.27,NA,3.07,2,107.9%,NA,123.0,129.5
2008,"Bayless, Jerryd",PG-SG,73.75,204.0,26.4,0.047,75.50,97.0,NA,NA,31.0,38.0,11.26,NA,3.07,10,102.4%,NA,128.0,135.0
2008,"Beasley, Michael",PF-SF,79.00,239.0,26.9,0.077,84.25,107.0,NA,NA,30.0,35.0,11.06,NA,3.24,19,106.6%,NA,137.0,142.0
2008,"Bradley, Ramel",PG-SG,73.25,184.0,24.1,0.057,77.00,98.0,NA,NA,24.5,29.5,10.68,NA,3.24,9,105.1%,NA,122.5,127.5
2008,"Brazelton, Tyrone",PG,70.00,166.0,23.8,0.081,73.75,94.0,NA,NA,30.0,34.0,11.59,NA,3.25,8,105.4%,NA,124.0,128.0
2008,"Brown, Takais",PF,79.25,252.0,28.2,0.092,82.00,106.0,NA,NA,29.0,31.0,12.47,NA,3.25,22,103.5%,NA,135.0,137.0
2008,"Brumbaugh, Keith",SF-PF,79.50,190.0,21.1,0.040,79.25,104.5,NA,NA,26.0,27.0,11.65,NA,3.28,2,99.7%,NA,130.5,131.5
